created_at,screen_name,text,retweet_count,followers_count,group,joy,trust,anticipation,sadness,fear,anger,surprise,disgust,positive,negative,sentiment_score
2021-11-21T15:42:32Z,NYTHealth,school nurses are on the frontlines of the pandemic playing a crucial role in keeping schools open and students safe they are also overworked overwhelmed and under fire from angry parents,1,1186216,medical,1,3,0,2,2,1,0,1,2,3,-0.2
2021-11-21T15:05:52Z,NYTHealth,pleased that the legalization of psychedelics is gaining momentum across the country you can thank a veteran,5,1186216,medical,1,1,1,0,0,0,0,0,4,0,1
2021-11-21T14:26:58Z,NYTHealth,the unethical practices described here are unfortunately very familiar and not a surprise one outside researcher said,0,1186216,medical,1,1,0,0,1,0,1,0,2,0,1
2021-11-21T07:41:01Z,NYTHealth,the first known covid patient was a vendor at a wuhan market a new report claims the finding may revive debate over how the pandemic began,6,1186216,medical,0,0,2,1,1,0,0,0,3,2,0.2
2021-11-21T07:11:32Z,NYTHealth,school nurses are on the frontlines of the pandemic playing a crucial role in keeping schools open and students safe they are also overworked overwhelmed and under fire from angry parents,4,1186216,medical,1,3,0,2,2,1,0,1,2,3,-0.2
2021-11-21T06:59:32Z,NYTHealth,as covid infections rise americans over 18 will be permitted to get extra doses of the vaccine but its not yet clear if boosters will help turn back the pandemic,0,1186216,medical,0,0,0,1,1,0,0,0,2,1,0.3333333333333333
2021-11-21T06:45:18Z,NYTHealth,complex restrictions are preventing patients from accessing medical aid in dying even in states where it is allowed new legal and legislative efforts are pushing to change that,1,1186216,medical,0,2,1,1,3,1,0,1,3,1,0.5
2021-11-21T06:16:02Z,NYTHealth,as officials begin to ease mask requirements experts warn that it will be safer to loosen restrictions early next year after more children have been fully vaccinated and the risky holiday travel season has passed,6,1186216,medical,1,1,3,0,2,0,1,0,2,2,0
2021-11-21T05:32:08Z,NYTHealth,what should a parent do if their child is afraid of shots a pediatrician has advice,5,1186216,medical,1,1,1,0,1,0,0,0,1,1,0
2021-11-21T04:34:52Z,NYTHealth,more than 100000 americans died of drug overdoses a record number in 2020 the first year of the pandemic,3,1186216,medical,0,0,0,1,1,0,0,0,0,1,-1
2021-11-21T03:03:46Z,NYTHealth,the unethical practices described here are unfortunately very familiar and not a surprise one outside researcher said,3,1186216,medical,1,1,0,0,1,0,1,0,2,0,1
2021-11-21T02:35:48Z,NYTHealth,a group of researchers found widespread ethical issues in the way scientists collect analyze and use dna from roma people according to an analysis of more than 450 papers,3,1186216,medical,1,1,0,0,0,0,0,0,3,0,1
2021-11-21T02:20:40Z,NYTHealth,the fda is aiming to authorize booster doses of pfizerbiontechs coronavirus vaccine for all adults as early as thursday,2,1186216,medical,0,1,0,0,0,0,0,0,1,0,1
2021-11-21T01:44:38Z,NYTHealth,the risk of severe liver disease caused by obesity is cut significantly after weightloss surgery a new study suggests,3,1186216,medical,0,0,1,3,3,1,0,2,1,3,-0.5
2021-11-20T20:35:25Z,NYTHealth,a new deal to expand global access of pfizers covid pill will allow manufacturers to sell it for use in 95 developing countries mostly in africa and asia,1,1186216,medical,1,2,1,0,0,0,1,0,2,0,1
2021-11-20T20:21:10Z,NYTHealth,as covid infections rise americans over 18 will be permitted to get extra doses of the vaccine but its not yet clear if boosters will help turn back the pandemic,3,1186216,medical,0,0,0,1,1,0,0,0,2,1,0.3333333333333333
2021-11-20T18:38:21Z,NYTHealth,school nurses are on the frontlines of the pandemic playing a crucial role in keeping schools open and students safe they are also overworked overwhelmed and under fire from angry parents,2,1186216,medical,1,3,0,2,2,1,0,1,2,3,-0.2
2021-11-20T18:22:32Z,NYTHealth,if you dont tip your head back you dont get to the throat youre smashing into someones bone said an expert of how covid nasal swab tests can make people squirm,2,1186216,medical,0,1,0,0,0,0,0,1,1,2,-0.3333333333333333
2021-11-20T18:06:46Z,NYTHealth,they just basically hate you said anne lebouef a school nurse in louisiana who said that she cries several times a week theyre yelling at you theyre accusing you of fear mongering,0,1186216,medical,0,2,0,1,3,3,0,1,1,3,-0.5
2021-11-20T17:54:32Z,NYTHealth,a vaccine is quite unlikely i think for dogs and cats said dr will sander a veterinarian at the university of illinois urbanachampaign the risk of disease spread and illness in pets is so low that any vaccine would not be worth giving,3,1186216,medical,0,0,2,2,3,1,0,1,5,3,0.25
2021-11-20T17:39:13Z,NYTHealth,heres a simple way to help you make decisions about safer holiday gatherings,2,1186216,medical,1,0,1,0,0,0,0,0,1,0,1
2021-11-20T17:23:26Z,NYTHealth,what should a parent do if their child is afraid of shots a pediatrician has advice,2,1186216,medical,1,1,1,0,1,0,0,0,1,1,0
2021-11-20T16:52:11Z,NYTHealth,the biden administration plans to spend billions to expand coronavirus vaccine manufacturing in the us critics said it should instead push pfizer and moderna to share their technology with manufacturers overseas,2,1186216,medical,1,1,1,0,0,0,0,0,3,0,1
2021-11-20T16:37:03Z,NYTHealth,pleased that the legalization of psychedelics is gaining momentum across the country you can thank a veteran,1,1186216,medical,1,1,1,0,0,0,0,0,4,0,1
2021-11-20T16:08:22Z,NYTHealth,the biden administration plans to pay more than $5 billion for a stockpile of pfizers new covid19 pill enough for about 10 million courses of treatment,1,1186216,medical,1,2,1,0,0,0,0,0,2,0,1
2021-11-20T15:36:04Z,NYTHealth,the unethical practices described here are unfortunately very familiar and not a surprise one outside researcher said,3,1186216,medical,1,1,0,0,1,0,1,0,2,0,1
2021-11-20T15:22:46Z,NYTHealth,heres what we know about waning vaccine effectiveness,11,1186216,medical,0,0,0,0,0,0,0,0,1,0,1
2021-11-20T14:31:27Z,NYTHealth,the risk of severe liver disease caused by obesity is cut significantly after weightloss surgery a new study suggests,5,1186216,medical,0,0,1,3,3,1,0,2,1,3,-0.5
2021-11-20T01:46:49Z,NYTHealth,as covid infections rise americans over 18 will be permitted to get extra doses of the vaccine but its not yet clear if boosters will help turn back the pandemic,4,1186216,medical,0,0,0,1,1,0,0,0,2,1,0.3333333333333333
2021-11-19T22:01:50Z,NYTHealth,scientists advising the cdc have endorsed booster shots for all americans ages 18 and over but whether the extra doses will turn back a new surge in infections is uncertain,4,1186216,medical,0,0,0,0,1,1,2,1,1,1,0
2021-11-19T16:18:46Z,NYTHealth,i really thought no health question from a reader could surprise me but this one did,3,1186216,medical,1,0,0,0,1,0,1,0,3,0,1
2021-11-19T14:57:15Z,NYTHealth,there are three main kinds of covid nasal swab tests the nasopharyngeal the deepest the midturbinate the middle and the anterior nares the shallow part of your nose one is considered the gold standard,2,1186216,medical,0,0,0,0,0,0,0,1,2,1,0.3333333333333333
2021-11-19T14:45:11Z,NYTHealth,heres a simple way to help you make decisions about safer holiday gatherings,0,1186216,medical,1,0,1,0,0,0,0,0,1,0,1
2021-11-19T01:53:12Z,NYTHealth,if you dont tip your head back you dont get to the throat youre smashing into someones bone said an expert of how covid nasal swab tests can make people squirm,1,1186216,medical,0,1,0,0,0,0,0,1,1,2,-0.3333333333333333
2021-11-19T01:40:44Z,NYTHealth,the cdc said it was investigating vials labeled smallpox that were found at a laboratory in pennsylvania a spokeswoman said there was no indication that anyone has been exposed to the small number of frozen vials,3,1186216,medical,1,1,0,0,0,0,0,0,1,1,0
2021-11-19T01:27:24Z,NYTHealth,there are three main kinds of covid nasal swab tests the nasopharyngeal the deepest the midturbinate the middle and the anterior nares the shallow part of your nose one is considered the gold standard,5,1186216,medical,0,0,0,0,0,0,0,1,2,1,0.3333333333333333
2021-11-18T19:33:10Z,NYTHealth,the cdc said it was investigating vials labeled smallpox that were found at a laboratory in pennsylvania a spokeswoman said there was no indication that anyone has been exposed to the small number of frozen vials,2,1186216,medical,1,1,0,0,0,0,0,0,1,1,0
2021-11-18T15:30:31Z,NYTHealth,there are three main kinds of covid nasal swab tests the nasopharyngeal the deepest the midturbinate the middle and the anterior nares the shallow part of your nose one is considered the gold standard,14,1186216,medical,0,0,0,0,0,0,0,1,2,1,0.3333333333333333
2021-11-18T03:47:37Z,NYTHealth,federal public health officials are investigating a large and sudden outbreak of the flu among students at the university of michigan the university announced this week,7,1186216,medical,0,0,3,0,1,0,1,0,3,1,0.5
2021-11-18T02:30:50Z,NYTHealth,pfizer is taking a markedly different approach to global distribution of its covid pill compared to the way it has handled its covid vaccine,2,1186216,medical,0,1,0,0,0,0,0,0,2,0,1
2021-11-18T02:07:07Z,NYTHealth,the biden administration plans to spend billions to expand coronavirus vaccine manufacturing in the us critics said it should instead push pfizer and moderna to share their technology with manufacturers overseas,2,1186216,medical,1,1,1,0,0,0,0,0,3,0,1
2021-11-17T18:08:03Z,NYTHealth,a group of researchers found widespread ethical issues in the way scientists collect analyze and use dna from roma people according to an analysis of more than 450 papers,1,1186216,medical,1,1,0,0,0,0,0,0,3,0,1
2021-11-17T16:58:19Z,NYTHealth,the unethical practices described here are unfortunately very familiar and not a surprise one outside researcher said,1,1186216,medical,1,1,0,0,1,0,1,0,2,0,1
2021-11-17T16:04:52Z,NYTHealth,a new deal to expand global access of pfizers covid pill will allow manufacturers to sell it for use in 95 developing countries mostly in africa and asia,2,1186216,medical,1,2,1,0,0,0,1,0,2,0,1
2021-11-17T15:52:04Z,NYTHealth,the biden administration plans to pay more than $5 billion for a stockpile of pfizers new covid19 pill enough for about 10 million courses of treatment,0,1186216,medical,1,2,1,0,0,0,0,0,2,0,1
2021-11-17T15:37:04Z,NYTHealth,the fda is aiming to authorize booster doses of pfizerbiontechs coronavirus vaccine for all adults as early as thursday,4,1186216,medical,0,1,0,0,0,0,0,0,1,0,1
2021-11-17T15:27:16Z,NYTHealth,pfizer is taking a markedly different approach to global distribution of its covid pill compared to the way it has handled its covid vaccine,2,1186216,medical,0,1,0,0,0,0,0,0,2,0,1
2021-11-17T15:16:10Z,NYTHealth,more than 100000 americans died of drug overdoses a record number in 2020 the first year of the pandemic,4,1186216,medical,0,0,0,1,1,0,0,0,0,1,-1
2021-11-17T03:52:54Z,NYTHealth,a vaccine is quite unlikely i think for dogs and cats said dr will sander a veterinarian at the university of illinois urbanachampaign the risk of disease spread and illness in pets is so low that any vaccine would not be worth giving,2,1186216,medical,0,0,2,2,3,1,0,1,5,3,0.25
2021-11-16T15:15:07Z,NYTHealth,school nurses are on the frontlines of the pandemic playing a crucial role in keeping schools open and students safe they are also overworked overwhelmed and under fire from angry parents,5,1186216,medical,1,3,0,2,2,1,0,1,2,3,-0.2
2021-11-16T15:02:38Z,NYTHealth,they just basically hate you said anne lebouef a school nurse in louisiana who said that she cries several times a week theyre yelling at you theyre accusing you of fear mongering,1,1186216,medical,0,2,0,1,3,3,0,1,1,3,-0.5
2021-11-16T14:19:26Z,NYTHealth,starting monday in austria adults and minors 12 and older who have not been vaccinated or recovered from a coronavirus infection cannot go outside except to buy groceries seek medical care or travel to school or work,70,1186216,medical,0,2,2,0,2,0,0,0,1,1,0
2021-11-16T04:40:18Z,NYTHealth,school nurses are on the frontlines of the pandemic playing a crucial role in keeping schools open and students safe they are also overworked overwhelmed and under fire from angry parents,4,1186216,medical,1,3,0,2,2,1,0,1,2,3,-0.2
2021-11-15T18:45:19Z,NYTHealth,school nurses are on the frontlines of the pandemic playing a crucial role in keeping schools open and students safe they are also overworked overwhelmed and under fire from angry parents,6,1186216,medical,1,3,0,2,2,1,0,1,2,3,-0.2
2021-11-15T17:03:19Z,NYTHealth,even though medical aid in dying is legal in 11 jurisdictions some terminal patients are unable to access it because of complex restrictions we set all these safeguards and eligibility requirements and they locked a lot of people out said one expert,0,1186216,medical,0,3,1,3,3,1,0,1,4,3,0.14285714285714285
2021-11-15T16:50:01Z,NYTHealth,pleased that the legalization of psychedelics is gaining momentum across the country you can thank a veteran,4,1186216,medical,1,1,1,0,0,0,0,0,4,0,1
2021-11-15T16:10:05Z,NYTHealth,with the pace of covid inoculations stagnating among us adults states are rushing to encourage vaccinations among newly eligible younger children despite some questions about the effectiveness of incentive programs,0,1186216,medical,1,1,0,0,0,0,0,0,2,0,1
2021-11-15T05:34:23Z,NYTHealth,what should a parent do if their child is afraid of shots a pediatrician has advice,2,1186216,medical,1,1,1,0,1,0,0,0,1,1,0
2021-11-15T03:54:53Z,NYTHealth,moderna and the us are in a patent dispute over the companys covid vaccine with potential consequences for future distribution and profits,10,1186216,medical,0,0,0,0,0,1,0,0,2,1,0.3333333333333333
2021-11-15T03:39:54Z,NYTHealth,the who and the developingworld vaccine manufacturers all say they could start making mrna shots if pfizer and moderna would agree to a partnership and technology transfer so far theres no deal,2,1186216,medical,1,2,2,0,0,0,1,0,5,0,1
2021-11-15T03:09:46Z,NYTHealth,i will not be told no on something that prevents human beings from killing themselves said a military veteran who has been leading lobbying efforts to legalize psychedelics to ease ptsd depression and other effects of years in combat,5,1186216,medical,0,2,0,2,3,2,0,0,2,3,-0.2
2021-11-15T02:53:45Z,NYTHealth,even though medical aid in dying is legal in 11 jurisdictions some terminal patients are unable to access it because of complex restrictions we set all these safeguards and eligibility requirements and they locked a lot of people out said one expert,0,1186216,medical,0,3,1,3,3,1,0,1,4,3,0.14285714285714285
2021-11-15T01:31:02Z,NYTHealth,heidi ferrer died after a struggle with long covid her husband feared her organs might be damaged or infected but the hospital recovered them anyway is it ever safe to transplant organs from those who have had covid,0,1186216,medical,1,2,0,2,2,1,0,0,1,1,0
2021-11-15T01:18:33Z,NYTHealth,the 36yearold woman developed a cough so bad that the violent paroxysms cracked her rib it hurt to pick up her baby it hurt to breathe and it was excruciating to cough what was wrong with her,2,1186216,medical,1,0,0,3,6,5,1,4,2,9,-0.6363636363636364
